amazon_asin,amazon price,is_prime,in_stock,ebay_price,ebay_quantity,ebay_id
B003LD26SM,$77.00,True,True,100.22962112514351,2,332626703599
B01CYJWVVA,$72.85,True,True,95.4649827784156,2,332626703601
B00075U5I0,$101.00,True,True,127.78415614236509,2,332626703604
B06Y5JLWM6,$219.43,True,False,,0,332626703607
B01MRAIGLY,$138.55,True,True,170.9070034443169,2,332626703608
B005FMZY36,$69.71,True,True,91.85993111366244,2,332626703613
B000JQJS6W,$61.98,True,True,82.98507462686565,2,332626703614
B074DZRSKN,$158.55,True,True,193.8691159586682,2,332626703616
B074GSQZHC,$104.95,True,True,132.3191733639495,2,332626703624
B004HIVBGI,$103.47,True,True,130.61997703788748,2,332626703639
B074F2DMYC,,False,False,,0,332626703643
B000GX26ZS,$98.98,True,True,125.46498277841562,2,332626703646
B00N4C2PHC,$99.95,True,True,126.57864523536165,2,332626703650
B003KRP0P0,$93.29,True,True,118.93226176808267,2,332626703651
B01MY0T3F8,$69.99,True,True,92.18140068886336,2,332626703652
B002FQKARA,$12.93,True,True,26.67049368541906,2,332626703654
B0714NF3MV,$109.00,True,True,136.96900114810563,2,332626703658
B003MYUQKA,$98.98,True,True,125.46498277841562,2,332626703659
B074MHQR6M,$15.99,True,True,30.183696900114814,2,332626703660
B00IUGI9BI,$74.95,True,True,97.8760045924225,2,332626703663
B000FVE3BQ,$74.37,True,True,97.21010332950631,2,332626703666
B01FULUS46,$91.53,True,True,116.91159586681975,2,332626703670
B00444URWY,$68.36,True,True,90.30998851894374,2,332626703675
B000GX8W2O,$57.99,True,True,78.40413318025259,2,332626703682
B00Q5OE6PK,$74.95,True,True,97.8760045924225,2,332626703683
B00N0RCYWC,$69.13,True,True,91.19402985074626,2,332626703684
B0006AAS5Q,$71.76,True,True,94.22502870264064,2,332626703686
B0006AAS56,$88.98,True,True,113.98392652123995,2,332626703688
B0159W1X68,$159.37,True,True,194.79908151549944,2,332626703689
B014MN9RCM,$51.39,True,True,70.82663605051664,2,332626703690
B076NWD1QS,$133.37,True,True,164.94833524684273,2,332626703692
B004FG8BY2,$73.99,True,True,96.77382319173363,2,332626703693
B000JQFX1G,$82.17,True,True,106.16532721010333,2,332626703696
B01MQE9GOP,$113.90,True,True,142.5947187141217,2,332626703705
B004V96OL0,$109.95,True,True,138.0597014925373,2,332626703712
B00IJTG8UA,$59.95,True,True,80.65442020665901,2,332626703714
B005D3YMKI,$78.99,True,True,102.51435132032147,2,332626703715
B0006AAS5G,$73.98,True,True,96.76234213547646,2,332626703718
B079DD8XKQ,,False,False,,0,332626703723
B0009P66ZY,$79.00,True,True,102.52583237657865,2,332626703724
B0746MHBBQ,$67.95,True,True,89.83926521239954,2,332626703725
B00KQYXDIQ,$512.55,True,True,600.2870264064293,2,332626703726
B0094NY424,$70.99,True,True,93.32950631458094,2,332626703728
B00OSPEYSM,$89.95,True,True,115.097588978186,2,332626703730
B00CIZ95K6,$379.00,True,True,446.95752009184844,2,332626703733
B076NNVPSL,$179.99,True,False,,0,332626703736
